oldUrl,oldPath,newUrl,statusCode,titleOld,titleNew,oldWordCount,newWordCount,oldLineCount,matchedLineCount,lineCoverage,notes
"https://www.mekorhabracha.org/news/music-bonfire-light-up-kensington-for-lag-bomer","/news/music-bonfire-light-up-kensington-for-lag-bomer","http://localhost:3001/news/music-bonfire-light-up-kensington-for-lag-bomer","200","Music, Bonfire Light Up Kensington for Lag B’Omer | Mekor 3","Music, Bonfire Light Up Kensington for Lag B’Omer | Mekor Habracha","1016","988","27","27","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/philadelphia-jews-celebrate-lag-bomer-with-bonfire-and-music-fest","/news/philadelphia-jews-celebrate-lag-bomer-with-bonfire-and-music-fest","http://localhost:3001/news/philadelphia-jews-celebrate-lag-bomer-with-bonfire-and-music-fest","200","Philadelphia Jews Celebrate Lag B'Omer With Bonfire and Music Fest | Mekor 3","Philadelphia Jews Celebrate Lag B'Omer With Bonfire and Music Fest | Mekor Habracha","431","403","11","11","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/purim-stressing-gods-role-in-evil-of-world","/news/purim-stressing-gods-role-in-evil-of-world","http://localhost:3001/news/purim-stressing-gods-role-in-evil-of-world","200","Purim: Stressing God's role in evil of world | Mekor 3","Purim: Stressing God's role in evil of world | Mekor Habracha","595","590","11","11","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/rabbiscanrun","/news/rabbiscanrun","http://localhost:3001/news/rabbiscanrun","200","RabbisCanRun for Youth At Risk in Israel | Mekor 3","RabbisCanRun for Youth At Risk in Israel | Mekor Habracha","956","921","16","16","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/ring-in-5773","/news/ring-in-5773","http://localhost:3001/news/ring-in-5773","200","Ring in 5773 | Mekor 3","Ring in 5773 | Mekor Habracha","401","381","8","8","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/speaking-their-minds-rabbis-address-israel-at-the-high-holidays","/news/speaking-their-minds-rabbis-address-israel-at-the-high-holidays","http://localhost:3001/news/speaking-their-minds-rabbis-address-israel-at-the-high-holidays","200","Speaking Their Minds: Rabbis Address Israel at the High Holidays | Mekor 3","Speaking Their Minds: Rabbis Address Israel at the High Holidays | Mekor Habracha","1689","1661","37","37","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/understanding-yom-kippurs-focus-on-atonement-and-forgiveness","/news/understanding-yom-kippurs-focus-on-atonement-and-forgiveness","http://localhost:3001/news/understanding-yom-kippurs-focus-on-atonement-and-forgiveness","200","Understanding Yom Kippur’s Focus on Atonement and Forgiveness | Mekor 3","Understanding Yom Kippur’s Focus on Atonement and Forgiveness | Mekor Habracha","1396","1368","21","21","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/us-rabbis-sign-letter-opposing-nuclear-agreement","/news/us-rabbis-sign-letter-opposing-nuclear-agreement","http://localhost:3001/news/us-rabbis-sign-letter-opposing-nuclear-agreement","200","US Rabbis Sign Letter Opposing Nuclear Agreement | Mekor 3","US Rabbis Sign Letter Opposing Nuclear Agreement | Mekor Habracha","613","585","15","15","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/waxman-and-snyder-to-challenge-sims-for-the-182nd-district","/news/waxman-and-snyder-to-challenge-sims-for-the-182nd-district","http://localhost:3001/news/waxman-and-snyder-to-challenge-sims-for-the-182nd-district","200","Waxman and Snyder to Challenge Sims for the 182nd District | Mekor 3","Waxman and Snyder to Challenge Sims for the 182nd District | Mekor Habracha","1172","1144","40","40","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/what-message-are-we-sending-to-mourners","/news/what-message-are-we-sending-to-mourners","http://localhost:3001/news/what-message-are-we-sending-to-mourners","200","What Message Are We Sending to Mourners? | Mekor 3","What Message Are We Sending to Mourners? | Mekor Habracha","844","816","16","16","1","Strong copy coverage"
"https://www.mekorhabracha.org/news/why-i-cook-for-strangers","/news/why-i-cook-for-strangers","http://localhost:3001/news/why-i-cook-for-strangers","200","Why I Cook for Strangers | Mekor 3","Why I Cook for Strangers | Mekor Habracha","1014","986","16","16","1","Strong copy coverage"
"https://www.mekorhabracha.org/old-kosher-restaurants","/old-kosher-restaurants","http://localhost:3001/old-kosher-restaurants","200","Old Kosher Restaurants | Mekor 3","Old Kosher Restaurants | Mekor Habracha","636","306","55","19","0.345","Low copy coverage"
"https://www.mekorhabracha.org/old-yorkroad-northeast","/old-yorkroad-northeast","http://localhost:3001/old-yorkroad-northeast","200","Old York Road/Northeast | Mekor 3","Kosher Restaurants | Mekor Habracha","236","709","15","11","0.733","Partial copy coverage"
"https://www.mekorhabracha.org/our-communities","/our-communities","http://localhost:3001/our-communities","200","Our Community | Mekor 3","Our Community | Mekor Habracha","342","277","9","1","0.111","Low copy coverage"
"https://www.mekorhabracha.org/our-leadership","/our-leadership","http://localhost:3001/our-leadership","200","Our Leadership | Mekor 3","Our Leadership | Mekor Habracha","469","341","10","2","0.2","Low copy coverage"
"https://www.mekorhabracha.org/our-rabbi","/our-rabbi","http://localhost:3001/our-rabbi","200","Our Rabbis | Mekor 3","Our Rabbis | Mekor Habracha","880","408","23","3","0.13","Low copy coverage"
"https://www.mekorhabracha.org/philly-jewish-community","/philly-jewish-community","http://localhost:3001/philly-jewish-community","200","Philly Jewish Community | Mekor 3","Philly Jewish Community | Mekor Habracha","555","384","23","6","0.261","Low copy coverage"
"https://www.mekorhabracha.org/post/20th-street-pizza","/post/20th-street-pizza","http://localhost:3001/post/20th-street-pizza","200","20th Street Pizza","20th Street Pizza","99","77","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/Cinnaholic","/post/Cinnaholic","http://localhost:3001/post/Cinnaholic","200","Cinnaholic","Cinnaholic","96","61","5","2","0.4","Partial copy coverage"
"https://www.mekorhabracha.org/post/HipCityVeg","/post/HipCityVeg","http://localhost:3001/post/HipCityVeg","200","HipCityVeg - Philadelphia","HipCityVeg - Philadelphia","107","79","7","3","0.429","Partial copy coverage"
"https://www.mekorhabracha.org/post/_blog","/post/_blog","http://localhost:3001/post/_blog","200","Cherry Grill","Cherry Grill","101","73","4","2","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/_luhv","/post/_luhv","http://localhost:3001/post/_luhv","200","Luhv - N York Road","Luhv - N York Road","107","80","3","1","0.333","Low copy coverage"
"https://www.mekorhabracha.org/post/_luhv-1","/post/_luhv-1","http://localhost:3001/post/_luhv-1","200","Luhv - N 12th Street","Luhv - N 12th Street","104","80","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/_luhv-2","/post/_luhv-2","http://localhost:3001/post/_luhv-2","200","Luhv - S 19th St","Luhv - S 19th St","109","81","4","1","0.25","Low copy coverage"
"https://www.mekorhabracha.org/post/bar-bombon","/post/bar-bombon","http://localhost:3001/post/bar-bombon","200","Bar Bombon","Bar Bombon","118","95","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/barbara-and-harvey-brodsky-enrichment-center-of-jewish-family-and-children-services","/post/barbara-and-harvey-brodsky-enrichment-center-of-jewish-family-and-children-services","http://localhost:3001/post/barbara-and-harvey-brodsky-enrichment-center-of-jewish-family-and-children-services","200","Barbara and Harvey Brodsky Enrichment Center of Jewish Family and Children Services","Barbara and Harvey Brodsky Enrichment Center of Jewish Family and Children Services","114","91","3","3","1","Strong copy coverage"
"https://www.mekorhabracha.org/post/ben-jerry-s-ice-cream","/post/ben-jerry-s-ice-cream","http://localhost:3001/post/ben-jerry-s-ice-cream","200","​Ben & Jerry's Ice Cream","​Ben & Jerry's Ice Cream","103","78","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/best-cake-kosher-bakery","/post/best-cake-kosher-bakery","http://localhost:3001/post/best-cake-kosher-bakery","200","Best Cake Kosher Bakery","Best Cake Kosher Bakery","102","74","4","2","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/c-r-kitchen","/post/c-r-kitchen","http://localhost:3001/post/c-r-kitchen","200","C&R Kitchen","C&R Kitchen","105","79","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/c-r-kitchen-1","/post/c-r-kitchen-1","http://localhost:3001/post/c-r-kitchen-1","200","C&R Kitchen","C&R Kitchen","111","79","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/cafe-613-at-temple-hillel","/post/cafe-613-at-temple-hillel","http://localhost:3001/post/cafe-613-at-temple-hillel","200","Cafe 613 at Temple Hillel","Cafe 613 at Temple Hillel","104","75","4","3","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/casa-borinque%C3%B1a","/post/casa-borinque%C3%B1a","http://localhost:3001/post/casa-borinque%C3%B1a","200","Casa Borinqueña​","Casa Borinqueña​","107","65","5","2","0.4","Partial copy coverage"
"https://www.mekorhabracha.org/post/casa-borinqueña","/post/casa-borinque%C3%B1a","http://localhost:3001/post/casa-borinque%C3%B1a","200","Casa Borinqueña​","Casa Borinqueña​","105","65","5","2","0.4","Partial copy coverage"
"https://www.mekorhabracha.org/post/charlie-was-a-sinner","/post/charlie-was-a-sinner","http://localhost:3001/post/charlie-was-a-sinner","200","Charlie Was a Sinner.","Charlie Was a Sinner.","112","97","3","3","1","Strong copy coverage"
"https://www.mekorhabracha.org/post/cinnaholic","/post/cinnaholic","http://localhost:3001/post/cinnaholic","200","Cinnaholic","Cinnaholic","96","61","5","2","0.4","Partial copy coverage"
"https://www.mekorhabracha.org/post/copy-of-ben-jerry-s-ice-cream","/post/copy-of-ben-jerry-s-ice-cream","http://localhost:3001/post/copy-of-ben-jerry-s-ice-cream","200","Center City Soft Pretzel Company","Center City Soft Pretzel Company","113","73","4","3","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/diane-s-patisserie","/post/diane-s-patisserie","http://localhost:3001/post/diane-s-patisserie","200","Diane's Patisserie","Diane's Patisserie","127","88","10","6","0.6","Partial copy coverage"
"https://www.mekorhabracha.org/post/dining-commons-at-penn-hillel","/post/dining-commons-at-penn-hillel","http://localhost:3001/post/dining-commons-at-penn-hillel","200","Dining Commons at Penn Hillel","Dining Commons at Penn Hillel","104","78","4","3","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/dottie-s-donuts","/post/dottie-s-donuts","http://localhost:3001/post/dottie-s-donuts","200","Dottie's Donuts - Springfield Ave","Dottie's Donuts - Springfield Ave","121","87","7","3","0.429","Partial copy coverage"
"https://www.mekorhabracha.org/post/dottie-s-donuts-1","/post/dottie-s-donuts-1","http://localhost:3001/post/dottie-s-donuts-1","200","Dottie's Donuts - 6th St","Dottie's Donuts - 6th St","108","86","5","3","0.6","Partial copy coverage"
"https://www.mekorhabracha.org/post/dottie-s-donuts-2","/post/dottie-s-donuts-2","http://localhost:3001/post/dottie-s-donuts-2","200","Dottie's Donuts - Frankford Ave","Dottie's Donuts - Frankford Ave","118","87","7","3","0.429","Partial copy coverage"
"https://www.mekorhabracha.org/post/dottie-s-donuts-3","/post/dottie-s-donuts-3","http://localhost:3001/post/dottie-s-donuts-3","200","​Dottie's Donuts - Rochelle Ave","​Dottie's Donuts - Rochelle Ave","121","85","8","3","0.375","Low copy coverage"
"https://www.mekorhabracha.org/post/espresso-cafe-sushi-bar","/post/espresso-cafe-sushi-bar","http://localhost:3001/post/espresso-cafe-sushi-bar","200","Espresso Cafe & Sushi Bar","Espresso Cafe & Sushi Bar","112","82","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/fitz-on-4th","/post/fitz-on-4th","http://localhost:3001/post/fitz-on-4th","200","Fitz on 4th","Fitz on 4th","107","93","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/giant","/post/giant","http://localhost:3001/post/giant","200","GIANT - Wynnewood Rd","GIANT - Wynnewood Rd","110","81","6","4","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/giant-1","/post/giant-1","http://localhost:3001/post/giant-1","200","GIANT - Huntingdon Pike","GIANT - Huntingdon Pike","109","79","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/goldie","/post/goldie","http://localhost:3001/post/goldie","200","Goldie - Midtown Village","Goldie - Midtown Village","111","95","7","5","0.714","Partial copy coverage"
"https://www.mekorhabracha.org/post/goldie-1","/post/goldie-1","http://localhost:3001/post/goldie-1","200","Goldie - Sansom Street","Goldie - Sansom Street","121","96","8","5","0.625","Partial copy coverage"
"https://www.mekorhabracha.org/post/goldie-2","/post/goldie-2","http://localhost:3001/post/goldie-2","200","Goldie - Whole Foods","Goldie - Whole Foods","117","96","7","5","0.714","Partial copy coverage"
"https://www.mekorhabracha.org/post/goldie-3","/post/goldie-3","http://localhost:3001/post/goldie-3","200","Goldie - Franklin's Table","Goldie - Franklin's Table","119","94","5","5","1","Strong copy coverage"
"https://www.mekorhabracha.org/post/goldie-4","/post/goldie-4","http://localhost:3001/post/goldie-4","200","Goldie - Center City","Goldie - Center City","133","117","12","9","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/hipcityveg","/post/hipcityveg","http://localhost:3001/post/hipcityveg","200","HipCityVeg - Philadelphia","HipCityVeg - Philadelphia","107","79","7","3","0.429","Partial copy coverage"
"https://www.mekorhabracha.org/post/hipcityveg-1","/post/hipcityveg-1","http://localhost:3001/post/hipcityveg-1","200","HipCityVeg","HipCityVeg","128","91","7","3","0.429","Partial copy coverage"
"https://www.mekorhabracha.org/post/house-of-kosher","/post/house-of-kosher","http://localhost:3001/post/house-of-kosher","200","​​House of Kosher","​​House of Kosher","114","83","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/insomnia-cookies-bala-cynwyd","/post/insomnia-cookies-bala-cynwyd","http://localhost:3001/post/insomnia-cookies-bala-cynwyd","200","Insomnia Cookies – Bala Cynwyd","Insomnia Cookies – Bala Cynwyd","107","76","6","3","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/insomnia-cookies-upenn-hup","/post/insomnia-cookies-upenn-hup","http://localhost:3001/post/insomnia-cookies-upenn-hup","200","Kilwins Philadelphia","Kilwins Philadelphia","105","71","4","2","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/insomnia-cookies-upenn-hup-1","/post/insomnia-cookies-upenn-hup-1","http://localhost:3001/post/insomnia-cookies-upenn-hup-1","200","Insomnia Cookies – UPenn/HUP","Insomnia Cookies – UPenn/HUP","100","72","5","3","0.6","Partial copy coverage"
"https://www.mekorhabracha.org/post/joy-cafe","/post/joy-cafe","http://localhost:3001/post/joy-cafe","200","Joy Cafe","Joy Cafe","103","80","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/judah-mediterranean-grill","/post/judah-mediterranean-grill","http://localhost:3001/post/judah-mediterranean-grill","200","Judah Mediterranean Grill","Judah Mediterranean Grill","116","85","9","6","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/kosher-corner-at-temple-university","/post/kosher-corner-at-temple-university","http://localhost:3001/post/kosher-corner-at-temple-university","200","Kosher Corner at Temple University","Kosher Corner at Temple University","152","115","9","6","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/kosher-experience","/post/kosher-experience","http://localhost:3001/post/kosher-experience","200","Kosher Experience - Marlton Tpke","Kosher Experience - Marlton Tpke","102","77","4","3","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/kosher-experience-1","/post/kosher-experience-1","http://localhost:3001/post/kosher-experience-1","200","Kosher Experience - Evesham RD","Kosher Experience - Evesham RD","101","78","4","3","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/la-chic-n-sweet","/post/la-chic-n-sweet","http://localhost:3001/post/la-chic-n-sweet","200","La Chic N Sweet","La Chic N Sweet","102","63","4","2","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/luhv-factory-vegan-bistro","/post/luhv-factory-vegan-bistro","http://localhost:3001/post/luhv-factory-vegan-bistro","200","LUHV Factory & Vegan Bistro","LUHV Factory & Vegan Bistro","109","86","9","5","0.556","Partial copy coverage"
"https://www.mekorhabracha.org/post/magical-sweet-shop","/post/magical-sweet-shop","http://localhost:3001/post/magical-sweet-shop","200","Magical Sweet Shop","Magical Sweet Shop","110","85","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/mama-s-vegetarian-falafel","/post/mama-s-vegetarian-falafel","http://localhost:3001/post/mama-s-vegetarian-falafel","200","Mama's Vegetarian Falafel","Mama's Vegetarian Falafel","101","73","4","2","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/mia-s-meals","/post/mia-s-meals","http://localhost:3001/post/mia-s-meals","200","​Mia's Meals","​Mia's Meals","102","75","2","1","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/mike-s-chicken","/post/mike-s-chicken","http://localhost:3001/post/mike-s-chicken","200","Mike's Chicken","Mike's Chicken","157","112","11","7","0.636","Partial copy coverage"
"https://www.mekorhabracha.org/post/miss-rachel-s-pantry","/post/miss-rachel-s-pantry","http://localhost:3001/post/miss-rachel-s-pantry","200","Miss Rachel's Pantry","Miss Rachel's Pantry","117","92","6","5","0.833","Strong copy coverage"
"https://www.mekorhabracha.org/post/moore-bakery---i-want-moore","/post/moore-bakery---i-want-moore","http://localhost:3001/post/moore-bakery---i-want-moore","200","Moore Bakery / I Want Moore","Moore Bakery / I Want Moore","108","79","6","3","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/moore-bakery-i-want-moore","/post/moore-bakery-i-want-moore","http://localhost:3001/post/moore-bakery-i-want-moore","200","Moore Bakery / I Want Moore","Moore Bakery / I Want Moore","108","79","6","3","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/nana-s-kitchen","/post/nana-s-kitchen","http://localhost:3001/post/nana-s-kitchen","200","Nana's Kitchen","Nana's Kitchen","117","85","4","3","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/new-york-bagel","/post/new-york-bagel","http://localhost:3001/post/new-york-bagel","200","New York Bagel","New York Bagel","108","72","5","2","0.4","Partial copy coverage"
"https://www.mekorhabracha.org/post/new-york-bagel-bakery","/post/new-york-bagel-bakery","http://localhost:3001/post/new-york-bagel-bakery","200","New York Bagel Bakery","New York Bagel Bakery","137","79","7","3","0.429","Partial copy coverage"
"https://www.mekorhabracha.org/post/nothing-bundt-cakes-cherry-hill","/post/nothing-bundt-cakes-cherry-hill","http://localhost:3001/post/nothing-bundt-cakes-cherry-hill","200","Nothing Bundt Cakes – Cherry Hill​","Nothing Bundt Cakes – Cherry Hill​","106","71","5","3","0.6","Partial copy coverage"
"https://www.mekorhabracha.org/post/nothing-bundt-cakes-marlton","/post/nothing-bundt-cakes-marlton","http://localhost:3001/post/nothing-bundt-cakes-marlton","200","Nothing Bundt Cakes – Marlton","Nothing Bundt Cakes – Marlton","105","69","6","4","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/nothing-bundt-cakes-springfield","/post/nothing-bundt-cakes-springfield","http://localhost:3001/post/nothing-bundt-cakes-springfield","200","Nothing Bundt Cakes – Springfield","Nothing Bundt Cakes – Springfield","108","71","5","3","0.6","Partial copy coverage"
"https://www.mekorhabracha.org/post/nothing-bundt-cakes-wynnewood","/post/nothing-bundt-cakes-wynnewood","http://localhost:3001/post/nothing-bundt-cakes-wynnewood","200","Nothing Bundt Cakes – Wynnewood","Nothing Bundt Cakes – Wynnewood","101","74","4","2","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/picture-barbara-and-harvey-brodsky-enrichment-center","/post/picture-barbara-and-harvey-brodsky-enrichment-center","http://localhost:3001/post/picture-barbara-and-harvey-brodsky-enrichment-center","200","Picture Barbara and Harvey Brodsky Enrichment Center","Picture Barbara and Harvey Brodsky Enrichment Center","121","85","10","7","0.7","Partial copy coverage"
"https://www.mekorhabracha.org/post/plnt-burger","/post/plnt-burger","http://localhost:3001/post/plnt-burger","200","PLNT Burger - Wynnewood Rd","PLNT Burger - Wynnewood Rd","112","85","5","4","0.8","Strong copy coverage"
"https://www.mekorhabracha.org/post/plnt-burger-1","/post/plnt-burger-1","http://localhost:3001/post/plnt-burger-1","200","PLNT Burger - The Fairway","PLNT Burger - The Fairway","112","81","7","5","0.714","Partial copy coverage"
"https://www.mekorhabracha.org/post/primo-water-ice","/post/primo-water-ice","http://localhost:3001/post/primo-water-ice","200","Primo Water Ice","Primo Water Ice","116","75","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/ps-co","/post/ps-co","http://localhost:3001/post/ps-co","200","PS & Co","PS & Co","110","78","4","1","0.25","Low copy coverage"
"https://www.mekorhabracha.org/post/rita-s-south-street-west","/post/rita-s-south-street-west","http://localhost:3001/post/rita-s-south-street-west","200","Rita's South Street West","Rita's South Street West","110","85","5","3","0.6","Partial copy coverage"
"https://www.mekorhabracha.org/post/rita-s-water-ice","/post/rita-s-water-ice","http://localhost:3001/post/rita-s-water-ice","200","Rita's Water Ice - Grant Ave","Rita's Water Ice - Grant Ave","109","83","3","3","1","Strong copy coverage"
"https://www.mekorhabracha.org/post/rita-s-water-ice-1","/post/rita-s-water-ice-1","http://localhost:3001/post/rita-s-water-ice-1","200","Rita's Water Ice - Roosevelt Mall","Rita's Water Ice - Roosevelt Mall","114","85","4","3","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/rita-s-water-ice-2","/post/rita-s-water-ice-2","http://localhost:3001/post/rita-s-water-ice-2","200","Rita's Water Ice - Yorktown Plz","Rita's Water Ice - Yorktown Plz","115","84","5","3","0.6","Partial copy coverage"
"https://www.mekorhabracha.org/post/rita-s-water-ice-3","/post/rita-s-water-ice-3","http://localhost:3001/post/rita-s-water-ice-3","200","Rita’s Water Ice - Crossroads Plaza","Rita’s Water Ice - Crossroads Plaza","117","89","8","4","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/rollings-bakery","/post/rollings-bakery","http://localhost:3001/post/rollings-bakery","200","Rollings Bakery","Rollings Bakery","103","77","3","2","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/say-she-ate-caf%C3%A9","/post/say-she-ate-caf%C3%A9","http://localhost:3001/post/say-she-ate-caf%C3%A9","200","Say She Ate Café","Say She Ate Café","123","72","5","1","0.2","Low copy coverage"
"https://www.mekorhabracha.org/post/say-she-ate-café","/post/say-she-ate-caf%C3%A9","http://localhost:3001/post/say-she-ate-caf%C3%A9","200","Say She Ate Café","Say She Ate Café","123","72","5","1","0.2","Low copy coverage"
"https://www.mekorhabracha.org/post/shalom-pizza","/post/shalom-pizza","http://localhost:3001/post/shalom-pizza","200","Shalom Pizza","Shalom Pizza","112","68","4","2","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/shevy-s-babka-paradise","/post/shevy-s-babka-paradise","http://localhost:3001/post/shevy-s-babka-paradise","200","Shevy's Babka Paradise - Spring Garden St","Shevy's Babka Paradise - Spring Garden St","106","78","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/shevy-s-babka-paradise-1","/post/shevy-s-babka-paradise-1","http://localhost:3001/post/shevy-s-babka-paradise-1","200","Shevy's Babka Paradise - Chabad at Penn","Shevy's Babka Paradise - Chabad at Penn","114","81","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/shtetl-kosher-restaurant","/post/shtetl-kosher-restaurant","http://localhost:3001/post/shtetl-kosher-restaurant","200","Shtetl Kosher Restaurant","Shtetl Kosher Restaurant","128","85","10","6","0.6","Partial copy coverage"
"https://www.mekorhabracha.org/post/slices-and-rolls-pizza-shop","/post/slices-and-rolls-pizza-shop","http://localhost:3001/post/slices-and-rolls-pizza-shop","200","Slices and Rolls Pizza Shop","Slices and Rolls Pizza Shop","126","81","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/star-of-david-kosher-grill","/post/star-of-david-kosher-grill","http://localhost:3001/post/star-of-david-kosher-grill","200","Star of David Kosher Grill","Star of David Kosher Grill","124","82","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/stephen-s-cafe","/post/stephen-s-cafe","http://localhost:3001/post/stephen-s-cafe","200","Stephen’s Cafe​","Stephen’s Cafe​","99","71","3","1","0.333","Low copy coverage"
"https://www.mekorhabracha.org/post/sweet-box-bakery","/post/sweet-box-bakery","http://localhost:3001/post/sweet-box-bakery","200","Sweet Box Bakery","Sweet Box Bakery","189","82","8","3","0.375","Low copy coverage"
"https://www.mekorhabracha.org/post/sweet-trading-company","/post/sweet-trading-company","http://localhost:3001/post/sweet-trading-company","200","Sweet Trading Company","Sweet Trading Company","108","79","6","4","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/tasty-twisters-soft-pretzel-factory","/post/tasty-twisters-soft-pretzel-factory","http://localhost:3001/post/tasty-twisters-soft-pretzel-factory","200","Tasty Twisters Soft Pretzel Factory","Tasty Twisters Soft Pretzel Factory","109","85","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/that-sushi-spot-lkwd-nj-lakewood","/post/that-sushi-spot-lkwd-nj-lakewood","http://localhost:3001/post/that-sushi-spot-lkwd-nj-lakewood","200","That Sushi Spot - LKWD NJ lakewood","That Sushi Spot - LKWD NJ lakewood","308","226","21","14","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/the-bagel-spot","/post/the-bagel-spot","http://localhost:3001/post/the-bagel-spot","200","The Bagel Spot","The Bagel Spot","114","85","7","4","0.571","Partial copy coverage"
"https://www.mekorhabracha.org/post/the-brazilian-bbq","/post/the-brazilian-bbq","http://localhost:3001/post/the-brazilian-bbq","200","THE BRAZILIAN BBQ","THE BRAZILIAN BBQ","113","86","7","5","0.714","Partial copy coverage"
"https://www.mekorhabracha.org/post/the-brazillan-bbq","/post/the-brazillan-bbq","http://localhost:3001/post/the-brazillan-bbq","200","The Brazillan BBQ","The Brazillan BBQ","104","77","3","1","0.333","Low copy coverage"
"https://www.mekorhabracha.org/post/the-chilly-banana","/post/the-chilly-banana","http://localhost:3001/post/the-chilly-banana","200","The Chilly Banana","The Chilly Banana","104","86","4","3","0.75","Partial copy coverage"
"https://www.mekorhabracha.org/post/the-kosher-grill","/post/the-kosher-grill","http://localhost:3001/post/the-kosher-grill","200","The Kosher Grill​","The Kosher Grill​","99","75","1","1","1","Strong copy coverage"
"https://www.mekorhabracha.org/post/unit-su-vege","/post/unit-su-vege","http://localhost:3001/post/unit-su-vege","200","Unit Su Vege","Unit Su Vege","117","80","6","3","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/post/whole-foods-fresh-fish-counter","/post/whole-foods-fresh-fish-counter","http://localhost:3001/post/whole-foods-fresh-fish-counter","200","Whole Foods - Fresh Fish Counter","Whole Foods - Fresh Fish Counter","109","81","6","4","0.667","Partial copy coverage"
"https://www.mekorhabracha.org/post/z-candy-bar","/post/z-candy-bar","http://localhost:3001/post/z-candy-bar","200","Z Candy Bar","Z Candy Bar","104","70","3","1","0.333","Low copy coverage"
"https://www.mekorhabracha.org/post/zevi-s-bakery","/post/zevi-s-bakery","http://localhost:3001/post/zevi-s-bakery","200","Zevi’s Bakery","Zevi’s Bakery","123","64","8","4","0.5","Partial copy coverage"
"https://www.mekorhabracha.org/profile/rabbiehirsch/profile","/profile/rabbiehirsch/profile","http://localhost:3001/profile/rabbiehirsch/profile","200","Profile | Mekor 3","Profile | Mekor Habracha","206","42","4","0","0","Low copy coverage"
"https://www.mekorhabracha.org/profile/rabbiehirsch/profile?disableScrollToTop=true","/profile/rabbiehirsch/profile?disableScrollToTop=true","http://localhost:3001/profile/rabbiehirsch/profile?disableScrollToTop=true","200","Profile | Mekor 3Following icon","Profile | Mekor Habracha","214","42","6","0","0","Low copy coverage"
"https://www.mekorhabracha.org/s-projects-side-by-side","/s-projects-side-by-side","http://localhost:3001/s-projects-side-by-side","200","Projects | Mekor 3","Mekor Habracha | Center City Synagogue | Philadelphia | Synagogue","251","115","2","0","0","Low copy coverage"
